OrderID,CustomerID,OrderDate
7568,151,2024-08-15
7569,313,2024-12-15
7570,36,2024-11-01
7571,251,2024-09-11
7572,313,2025-02-06
7573,256,2024-11-10
7574,314,2025-06-01
7575,454,2025-01-06
7576,58,2024-12-06
7577,402,2025-08-08
7578,64,2025-08-14
7579,143,2025-05-02
7580,29,2025-03-29
7581,355,2025-03-10
7582,58,2025-06-18
7583,32,2024-11-21
7584,413,2024-11-25
7585,206,2025-07-23
7586,201,2025-08-03
7587,12,2025-02-07
7588,262,2025-04-19
7589,499,2025-03-14
7590,490,2025-04-08
7591,194,2024-10-18
7592,312,2025-06-02
7593,381,2024-10-09
7594,397,2025-07-08
7595,298,2024-11-24
7596,434,2025-04-12
7597,284,2025-04-21
7598,397,2024-08-16
7599,337,2025-02-24
7600,220,2025-03-14
7601,492,2024-11-15
7602,29,2024-08-28
7603,170,2025-02-18
7604,479,2025-07-26
7605,304,2024-09-22
7606,366,2024-12-03
7607,314,2024-09-03
7608,250,2025-04-25
7609,195,2025-03-31
7610,325,2024-11-12
7611,70,2024-12-29
7612,12,2025-07-21
7613,271,2025-03-13
7614,417,2024-08-16
7615,360,2025-04-23
7616,344,2025-02-07
7617,323,2024-11-30
7618,343,2024-09-29
7619,466,2025-08-10
7620,453,2024-12-02
7621,471,2024-10-22
7622,468,2025-04-14
7623,258,2025-06-30
7624,483,2024-09-23
7625,23,2025-07-20
7626,466,2025-03-12
7627,102,2025-04-26
7628,184,2024-09-14
7629,433,2025-03-16
7630,345,2024-12-05
7631,224,2025-03-14
7632,49,2025-01-09
7633,221,2025-04-02
7634,37,2024-11-11
7635,436,2024-10-17
7636,102,2024-11-13
7637,185,2025-05-27
7638,409,2025-04-14
7639,149,2025-05-01
7640,439,2025-03-04
7641,313,2025-01-21
7642,124,2025-05-01
7643,282,2025-03-21
7644,432,2025-02-21
7645,241,2024-11-03
7646,342,2024-12-11
7647,127,2025-02-05
7648,209,2025-03-29
7649,442,2025-03-30
7650,467,2025-02-01
7651,112,2025-07-27
7652,379,2025-08-04
7653,112,2025-02-25
7654,403,2025-05-25
7655,95,2025-02-22
7656,102,2024-12-17
7657,32,2024-09-13
7658,277,2025-08-06
7659,316,2025-07-24
7660,484,2024-10-22
7661,270,2025-07-08
7662,94,2025-08-10
7663,158,2025-04-07
7664,59,2025-07-03
7665,79,2025-06-04
7666,67,2024-09-05
7667,27,2025-05-15
7668,215,2025-07-30
7669,348,2025-03-23
7670,139,2025-07-03
7671,290,2024-11-02
7672,29,2025-02-03
7673,356,2025-05-15
7674,224,2025-02-01
7675,350,2025-07-29
7676,175,2024-08-26
7677,425,2025-05-25
7678,256,2025-08-04
7679,341,2024-12-29
7680,225,2024-11-03
7681,187,2025-07-15
7682,237,2025-03-21
7683,42,2024-10-09
7684,420,2025-03-04
7685,483,2024-09-12
7686,81,2025-02-16
7687,8,2025-04-04
7688,80,2025-05-05
7689,78,2025-05-21
7690,191,2025-06-01
7691,154,2024-09-02
7692,333,2025-04-03
7693,471,2024-09-17
7694,124,2025-07-30
7695,293,2024-12-05
7696,285,2025-06-12
7697,489,2024-10-12
7698,202,2025-02-26
7699,248,2024-11-28
7700,257,2025-05-04
7701,68,2025-05-06
7702,145,2024-12-02
7703,9,2025-03-22
7704,370,2025-01-06
7705,121,2024-12-10
7706,142,2024-10-23
7707,464,2025-01-27
7708,377,2024-09-12
7709,232,2024-10-30
7710,331,2025-02-21
7711,448,2025-01-04
7712,185,2024-09-24
7713,7,2025-02-09
7714,67,2025-05-01
7715,197,2025-01-17
7716,389,2024-10-29
7717,434,2024-08-17
7718,149,2025-04-20
7719,2,2025-05-23
7720,363,2024-09-07
7721,71,2024-10-13
7722,467,2025-06-28
7723,104,2024-09-11
7724,397,2025-04-06
7725,419,2025-04-08
7726,458,2025-02-11
7727,239,2025-07-31
7728,419,2025-01-28
7729,91,2024-11-03
7730,191,2025-01-12
7731,484,2025-01-25
7732,53,2025-04-18
7733,207,2025-01-01
7734,405,2025-04-26
7735,487,2025-05-16
7736,494,2025-04-30
7737,237,2025-01-29
7738,127,2024-11-14
7739,229,2025-08-12
7740,442,2025-02-15
7741,395,2025-05-07
7742,39,2025-03-09
7743,32,2025-06-27
7744,301,2024-08-22
7745,84,2025-06-19
7746,495,2024-11-11
7747,240,2025-06-28
7748,258,2024-08-31
7749,425,2024-09-24
7750,158,2024-11-02
7751,358,2024-12-17
7752,409,2024-08-19
7753,293,2024-10-11
7754,405,2025-02-22
7755,335,2025-08-10
7756,294,2024-09-09
7757,68,2024-10-29
7758,325,2024-12-31
7759,408,2025-04-23
7760,5,2025-04-11
7761,425,2024-11-09
7762,46,2024-10-20
7763,125,2024-10-08
7764,354,2025-02-22
7765,91,2025-08-13
7766,427,2025-06-30
7767,107,2024-11-12
7768,246,2024-11-09
7769,350,2025-04-11
7770,42,2025-02-03
7771,394,2025-01-25
7772,163,2025-01-03
7773,471,2025-01-18
7774,406,2025-08-14
7775,120,2025-07-30
7776,211,2025-01-13
7777,458,2025-01-05
7778,399,2024-12-03
7779,144,2024-11-08
7780,175,2025-05-31
7781,435,2025-04-15
7782,345,2025-01-19
7783,295,2025-01-16
7784,252,2025-07-23
7785,318,2024-08-29
7786,8,2024-09-27
7787,142,2024-10-18
7788,364,2025-05-03
7789,76,2025-04-07
7790,134,2024-09-03
7791,461,2025-07-07
7792,148,2024-08-26
7793,74,2025-06-18
7794,41,2025-01-29
7795,328,2025-06-15
7796,231,2025-05-17
7797,429,2024-08-22
7798,283,2025-05-23
7799,168,2024-10-21
7800,7,2024-11-17
7801,385,2025-03-22
7802,219,2024-10-25
7803,305,2025-07-05
7804,378,2024-12-19
7805,102,2025-07-17
7806,472,2024-09-03
7807,476,2024-10-10
7808,215,2024-10-30
7809,403,2024-09-26
7810,307,2025-01-27
7811,489,2025-02-23
7812,346,2025-05-23
7813,325,2024-10-24
7814,106,2025-02-28
7815,43,2025-05-29
7816,367,2025-04-22
7817,28,2024-11-11
7818,48,2025-06-14
7819,192,2025-03-28
7820,250,2024-10-02
7821,109,2024-11-29
7822,258,2024-11-08
7823,91,2025-03-22
7824,490,2025-07-08
7825,260,2025-01-25
7826,302,2024-08-19
7827,66,2024-11-21
7828,336,2025-03-17
7829,39,2025-07-31
7830,168,2024-10-13
7831,142,2025-02-22
7832,373,2025-05-01
7833,82,2025-07-23
7834,81,2025-03-27
7835,350,2025-04-25
7836,7,2025-06-23
7837,22,2025-05-21
7838,95,2025-02-01
7839,402,2025-04-08
7840,356,2025-07-17
7841,280,2025-07-13
7842,352,2025-01-06
7843,409,2024-12-18
7844,295,2024-12-10
7845,1,2024-12-29
7846,60,2024-11-29
7847,405,2025-05-09
7848,255,2025-04-15
7849,351,2025-01-05
7850,167,2025-04-13
7851,498,2024-10-14
7852,187,2025-02-16
7853,109,2024-12-16
7854,2,2024-09-18
7855,223,2024-08-18
7856,107,2025-02-11
7857,108,2024-10-04
7858,164,2025-06-29
7859,98,2025-05-13
7860,106,2024-08-29
7861,29,2024-09-02
7862,414,2025-03-23
7863,414,2024-12-27
7864,96,2025-02-22
7865,181,2025-01-26
7866,48,2024-12-18
7867,291,2025-07-18
7868,72,2025-01-17
7869,438,2025-02-18
7870,172,2025-05-13
7871,131,2025-01-13
7872,240,2025-07-02
7873,436,2024-09-05
7874,405,2025-02-02
7875,386,2024-08-16
7876,139,2025-06-25
7877,249,2025-07-21
7878,188,2024-10-17
7879,49,2025-02-02
7880,399,2025-06-16
7881,108,2024-11-26
7882,450,2025-02-07
7883,207,2024-08-25
7884,427,2025-05-02
7885,123,2025-07-06
7886,164,2025-04-26
7887,323,2025-06-17
7888,114,2025-04-21
7889,307,2025-02-11
7890,37,2024-12-24
7891,271,2024-09-18
7892,325,2024-10-10
7893,222,2024-12-30
7894,379,2025-05-17
7895,410,2024-10-25
7896,24,2024-09-06
7897,368,2025-02-21
7898,293,2024-11-23
7899,234,2024-09-04
7900,155,2025-07-02
7901,277,2024-09-23
7902,187,2025-08-02
7903,269,2024-12-24
7904,403,2025-06-14
7905,498,2024-08-16
7906,41,2025-01-17
7907,99,2024-11-19
7908,433,2024-10-26
7909,256,2025-01-05
7910,289,2024-12-15
7911,111,2025-06-06
7912,471,2024-11-05
7913,32,2025-02-06
7914,23,2025-01-28
7915,476,2025-05-27
7916,287,2025-02-21
7917,179,2025-02-18
7918,447,2024-12-17
7919,230,2024-11-18
7920,361,2024-11-26
7921,30,2024-11-01
7922,415,2025-03-06
7923,214,2024-11-06
7924,202,2025-03-06
7925,164,2024-12-24
7926,253,2024-10-22
7927,261,2024-08-17
7928,464,2025-02-11
7929,111,2024-12-04
7930,388,2025-06-18
7931,28,2025-05-13
7932,55,2024-11-27
7933,463,2024-12-16
7934,397,2025-01-17
7935,109,2025-02-10
7936,415,2025-01-04
7937,156,2024-08-20
7938,434,2025-07-31
7939,484,2025-05-23
7940,158,2025-05-23
7941,404,2025-05-27
7942,285,2024-12-29
7943,360,2025-02-28
7944,292,2025-07-09
7945,83,2025-04-16
7946,372,2025-05-23
7947,360,2024-10-20
7948,192,2025-04-06
7949,321,2025-06-06
7950,339,2025-05-14
7951,254,2024-12-16
7952,219,2024-10-18
7953,83,2024-10-23
7954,18,2025-01-05
7955,81,2024-12-20
7956,319,2025-02-04
7957,498,2025-01-19
7958,246,2025-07-17
7959,317,2025-02-18
7960,322,2025-04-06
7961,99,2025-01-07
7962,373,2024-11-02
7963,152,2024-12-21
7964,447,2025-04-25
7965,78,2024-09-10
7966,174,2025-06-20
7967,369,2025-01-02
7968,191,2025-03-31
7969,492,2025-04-19
7970,280,2025-06-03
7971,494,2025-06-12
7972,333,2024-09-07
7973,248,2025-07-15
7974,309,2024-09-09
7975,218,2024-11-05
7976,2,2024-12-25
7977,351,2024-11-22
7978,81,2025-01-17
7979,37,2025-06-10
7980,94,2024-08-28
7981,447,2024-12-30
7982,60,2025-02-16
7983,72,2025-03-29
7984,81,2024-10-15
7985,99,2025-01-19
7986,213,2024-11-02
7987,313,2025-02-08
7988,412,2025-05-12
7989,219,2024-08-16
7990,416,2024-10-09
7991,259,2024-12-04
7992,450,2024-11-19
7993,93,2025-02-15
7994,301,2025-03-16
7995,95,2024-10-15
7996,314,2025-05-06
7997,401,2025-02-05
7998,382,2025-04-12
7999,48,2025-05-01
8000,196,2025-08-03
8001,329,2024-09-21
8002,154,2025-03-26
8003,43,2024-12-21
8004,350,2024-11-13
8005,78,2025-02-26
8006,246,2025-02-22
8007,345,2025-02-08
8008,248,2025-04-21
8009,159,2024-11-09
8010,416,2024-10-10
8011,259,2024-10-20
8012,127,2024-10-07
8013,329,2025-05-01
8014,474,2024-09-16
8015,399,2024-10-24
8016,167,2024-11-27
8017,85,2024-11-30
8018,68,2025-05-09
8019,101,2025-07-04
8020,393,2025-05-02
8021,223,2025-07-08
8022,220,2025-01-27
8023,319,2025-06-30
8024,101,2024-09-06
8025,414,2025-04-08
8026,497,2025-01-09
8027,214,2025-04-23
8028,223,2024-08-30
8029,11,2025-06-29
8030,13,2025-04-23
8031,46,2025-07-20
8032,155,2024-11-18
8033,17,2024-09-12
8034,273,2025-05-24
8035,40,2024-10-13
8036,114,2024-09-20
8037,443,2025-06-16
8038,367,2025-04-13
8039,429,2024-09-27
8040,229,2025-02-17
8041,49,2025-04-23
8042,116,2024-09-08
8043,41,2024-10-26
8044,489,2025-01-02
8045,216,2025-01-28
8046,220,2025-03-31
8047,19,2024-11-07
8048,366,2025-06-14
8049,257,2025-07-03
8050,76,2024-08-27
8051,185,2025-04-20
8052,316,2024-09-07
8053,457,2025-02-16
8054,353,2024-10-20
8055,231,2024-10-18
8056,158,2024-10-27
8057,460,2024-12-21
8058,300,2025-07-07
8059,438,2025-05-22
8060,144,2024-10-18
8061,83,2025-05-18
8062,207,2025-07-06
8063,224,2024-11-28
8064,39,2025-03-21
8065,426,2024-12-31
8066,436,2024-12-26
8067,14,2024-10-08
8068,199,2025-07-18
8069,402,2025-04-10
8070,67,2025-06-24
8071,446,2024-08-19
8072,304,2025-05-05
8073,287,2025-06-29
8074,394,2025-04-03
8075,280,2025-03-14
8076,281,2024-08-23
8077,133,2025-03-22
8078,447,2024-09-06
8079,442,2025-03-22
8080,377,2024-09-22
8081,475,2024-09-26
8082,144,2025-04-12
8083,460,2025-05-04
8084,499,2025-01-09
8085,325,2024-08-17
8086,427,2024-12-05
8087,461,2025-06-07
8088,172,2025-02-06
8089,113,2024-09-05
8090,10,2025-07-07
8091,160,2024-11-29
8092,449,2024-10-15
8093,363,2025-02-16
8094,174,2025-06-18
8095,438,2024-09-06
8096,231,2025-06-08
8097,265,2025-08-04
8098,115,2025-04-22
8099,236,2024-10-22
8100,465,2025-05-08
8101,118,2024-12-14
8102,225,2025-04-26
8103,153,2025-01-11
8104,402,2024-09-04
8105,89,2025-04-15
8106,367,2025-05-09
8107,185,2024-08-21
8108,475,2025-08-09
8109,264,2024-10-05
8110,292,2024-09-16
8111,470,2025-04-19
8112,454,2025-01-06
8113,219,2024-09-30
8114,83,2024-11-02
8115,467,2024-12-11
8116,19,2025-07-26
8117,471,2025-04-18
8118,48,2025-03-09
8119,86,2025-03-31
8120,365,2024-08-17
8121,467,2025-04-08
8122,448,2025-04-23
8123,49,2024-08-25
8124,294,2024-10-04
8125,2,2025-04-04
8126,424,2025-02-03
8127,41,2024-11-06
8128,79,2024-08-20
8129,269,2024-11-01
8130,109,2024-10-31
8131,258,2024-09-03
8132,159,2025-07-29
8133,96,2025-03-07
8134,109,2025-03-31
8135,440,2025-05-14
8136,374,2025-04-11
8137,324,2025-03-03
8138,151,2025-05-07
8139,59,2024-11-04
8140,355,2024-12-25
8141,168,2024-08-19
8142,373,2025-01-13
8143,311,2025-04-24
8144,4,2025-02-22
8145,97,2025-05-08
8146,443,2025-07-14
8147,109,2024-11-15
8148,210,2025-04-11
8149,296,2025-02-15
8150,394,2025-02-02
8151,256,2024-08-14
8152,101,2025-06-10
8153,124,2025-06-24
8154,179,2025-02-11
8155,233,2024-11-22
8156,254,2025-03-22
8157,99,2025-04-09
8158,465,2024-12-10
8159,500,2025-08-01
8160,101,2025-02-27
8161,430,2024-09-04
8162,484,2024-08-29
8163,253,2024-12-13
8164,268,2025-05-18
8165,295,2024-08-26
8166,162,2024-08-24
8167,302,2024-12-15
8168,286,2024-09-29
8169,28,2025-01-14
8170,414,2024-11-07
8171,101,2024-08-23
8172,72,2025-04-17
8173,15,2024-08-18
8174,131,2025-01-30
8175,364,2025-05-08
8176,148,2025-05-04
8177,92,2025-08-03
8178,182,2025-03-27
8179,223,2024-12-26
8180,372,2024-10-28
8181,397,2024-09-13
8182,266,2025-01-09
8183,277,2025-07-04
8184,129,2025-04-01
8185,218,2025-02-16
8186,448,2024-08-21
8187,331,2024-10-02
8188,19,2024-10-06
8189,191,2025-06-28
8190,53,2025-06-07
8191,62,2024-12-25
8192,408,2025-07-20
8193,401,2025-02-03
8194,303,2024-10-04
8195,79,2024-09-22
8196,302,2024-09-08
8197,355,2024-11-27
8198,40,2025-05-13
8199,306,2024-11-11
8200,490,2025-02-14
8201,75,2025-03-08
8202,458,2025-08-12
8203,225,2024-10-11
8204,394,2024-09-05
8205,397,2025-02-06
8206,497,2024-12-23
8207,254,2025-08-11
8208,357,2025-03-13
8209,81,2025-01-30
8210,22,2025-03-14
8211,359,2024-08-30
8212,399,2025-02-07
8213,407,2025-06-27
8214,101,2024-09-28
8215,164,2024-11-05
8216,434,2024-12-12
8217,27,2024-10-27
8218,140,2025-07-30
8219,195,2025-06-27
8220,20,2025-08-13
8221,74,2025-06-04
8222,286,2024-10-03
8223,44,2025-04-17
8224,413,2025-04-05
8225,213,2025-06-21
8226,8,2024-12-21
8227,436,2025-05-29
8228,249,2025-07-25
8229,389,2025-04-15
8230,35,2024-12-18
8231,244,2024-09-11
8232,377,2024-08-19
8233,54,2025-01-13
8234,190,2025-06-17
8235,253,2025-01-14
8236,424,2024-09-10
8237,212,2024-12-22
8238,169,2025-04-17
8239,52,2024-08-20
8240,249,2025-01-21
8241,271,2024-08-28
8242,270,2024-10-13
8243,31,2024-10-27
8244,119,2025-05-18
8245,92,2024-12-24
8246,121,2024-10-14
8247,245,2025-04-07
8248,365,2024-08-21
8249,245,2024-10-14
8250,238,2024-11-04
8251,81,2025-03-29
8252,259,2024-10-01
8253,371,2024-12-15
8254,96,2024-08-19
8255,34,2024-11-29
8256,86,2025-02-22
8257,71,2024-12-22
8258,363,2024-09-03
8259,306,2025-01-18
8260,314,2025-04-17
8261,51,2024-10-17
8262,159,2024-10-12
8263,296,2024-10-27
8264,451,2025-07-22
8265,193,2024-09-26
8266,425,2024-10-04
8267,456,2025-04-09
8268,439,2025-07-31
8269,227,2025-04-30
8270,363,2024-11-16
8271,184,2024-12-10
8272,408,2025-05-29
8273,374,2025-02-23
8274,347,2025-05-29
8275,406,2025-04-09
8276,374,2025-05-06
8277,32,2025-05-07
8278,18,2025-04-12
8279,454,2024-11-12
8280,137,2025-04-07
8281,397,2024-12-09
8282,226,2025-04-09
8283,116,2024-11-03
8284,399,2025-02-21
8285,3,2025-03-19
8286,9,2024-09-22
8287,38,2025-06-25
8288,492,2025-02-07
8289,222,2024-10-09
8290,245,2025-02-01
8291,18,2025-04-15
8292,316,2024-09-18
8293,131,2025-03-14
8294,7,2025-08-08
8295,161,2024-11-04
8296,19,2025-04-01
8297,230,2024-08-14
8298,455,2025-07-07
8299,64,2025-05-30
8300,413,2024-12-29
8301,412,2024-09-20
8302,58,2024-12-19
8303,214,2025-03-06
8304,335,2025-01-11
8305,424,2024-11-22
8306,346,2025-06-20
8307,386,2025-06-13
8308,63,2024-12-25
8309,323,2025-02-28
8310,50,2025-07-23
8311,442,2025-04-24
8312,267,2025-07-28
8313,373,2025-02-16
8314,198,2025-06-21
8315,60,2025-06-09
8316,23,2024-09-13
8317,232,2025-06-23
8318,126,2024-08-24
8319,430,2024-11-25
8320,31,2025-06-14
8321,152,2025-07-08
8322,446,2024-10-10
8323,373,2024-10-01
8324,470,2024-09-01
8325,33,2024-10-18
8326,257,2025-06-01
8327,229,2025-02-07
8328,172,2025-08-06
8329,236,2025-01-20
8330,48,2025-02-16
8331,223,2025-03-17
8332,153,2025-07-24
8333,98,2025-02-07
8334,362,2024-10-20
8335,110,2024-09-21
8336,111,2024-11-01
8337,140,2024-12-03
8338,74,2024-08-20
8339,268,2025-04-14
8340,439,2025-07-10
8341,351,2024-11-19
8342,107,2024-12-27
8343,366,2025-01-17
8344,121,2025-06-02
8345,29,2025-08-05
8346,340,2025-07-18
8347,327,2024-09-15
8348,243,2025-05-28
8349,461,2024-12-01
8350,138,2024-09-10
8351,26,2025-03-25
8352,65,2024-10-01
8353,299,2024-11-25
8354,423,2024-10-28
8355,26,2025-01-05
8356,31,2025-05-02
8357,245,2025-06-22
8358,432,2025-07-08
8359,418,2025-03-07
8360,149,2025-03-24
8361,144,2024-10-21
8362,316,2025-02-21
8363,364,2024-12-11
8364,495,2025-03-03
8365,118,2025-08-12
8366,62,2024-12-16
8367,397,2024-11-27
8368,419,2024-12-18
8369,444,2025-07-16
8370,244,2025-07-11
8371,226,2025-05-05
8372,150,2025-08-01
8373,255,2025-02-15
8374,449,2025-05-22
8375,172,2025-05-02
8376,139,2025-07-26
8377,365,2024-11-02
8378,127,2024-10-21
8379,99,2025-05-26
8380,160,2024-10-13
8381,67,2025-03-08
8382,469,2024-09-30
8383,410,2025-06-30
8384,235,2025-06-09
8385,132,2025-04-26
8386,225,2025-08-14
8387,20,2024-12-12
8388,466,2025-04-01
8389,247,2024-10-30
8390,207,2025-07-28
8391,355,2024-11-09
8392,385,2024-11-18
8393,384,2024-12-22
8394,318,2024-12-17
8395,461,2025-08-05
8396,160,2024-12-05
8397,79,2025-04-27
8398,486,2024-12-31
8399,69,2024-11-01
8400,17,2024-08-17
8401,92,2025-05-31
8402,341,2024-09-16
8403,366,2024-10-11
8404,218,2025-03-07
8405,353,2024-12-02
8406,122,2025-05-20
8407,384,2024-10-26
8408,497,2025-04-26
8409,107,2025-02-10
8410,210,2024-11-22
8411,487,2024-09-29
8412,441,2024-12-20
8413,247,2025-05-02
8414,17,2025-03-02
8415,8,2025-06-18
8416,18,2025-02-14
8417,220,2024-09-27
8418,179,2025-08-05
8419,215,2024-09-05
8420,72,2025-02-09
8421,179,2024-09-03
8422,139,2024-11-27
8423,61,2024-12-07
8424,378,2024-10-02
8425,442,2025-02-14
8426,392,2025-05-06
8427,230,2025-06-26
8428,324,2024-11-20
8429,446,2025-06-19
8430,107,2024-12-24
8431,437,2025-01-08
8432,455,2025-01-07
8433,451,2024-12-14
8434,138,2024-09-27
8435,136,2024-11-13
8436,367,2025-02-23
8437,359,2024-12-04
8438,427,2025-05-01
8439,95,2025-04-28
8440,179,2024-09-28
8441,160,2025-06-09
8442,331,2024-10-25
8443,52,2024-11-19
8444,426,2024-10-05
8445,73,2024-11-26
8446,46,2024-08-26
8447,47,2024-09-12
8448,469,2025-08-09
8449,496,2024-12-23
8450,77,2024-09-23
8451,27,2025-02-22
8452,429,2025-04-16
8453,167,2025-03-17
8454,377,2025-04-24
8455,313,2025-07-22
8456,154,2025-06-16
8457,10,2025-03-03
8458,291,2025-04-05
8459,456,2025-05-03
8460,341,2024-10-19
8461,413,2024-12-17
8462,248,2025-07-03
8463,373,2025-01-18
8464,463,2025-07-20
8465,404,2025-05-16
8466,345,2025-05-08
8467,24,2024-12-10
8468,185,2025-04-05
8469,455,2024-10-31
8470,256,2024-10-12
8471,306,2024-11-01
8472,202,2025-03-06
8473,98,2025-02-22
8474,271,2025-07-05
8475,308,2024-09-13
8476,440,2025-01-20
8477,494,2025-01-04
8478,319,2025-01-18
8479,454,2024-11-11
8480,24,2024-08-31
8481,116,2025-07-07
8482,321,2025-08-11
8483,125,2025-02-06
8484,99,2025-01-07
8485,108,2024-11-11
8486,44,2025-01-15
8487,59,2025-03-08
8488,146,2024-09-29
8489,124,2024-10-18
8490,141,2025-07-22
8491,5,2025-06-01
8492,415,2024-08-16
8493,192,2024-10-04
8494,10,2025-07-31
8495,363,2025-05-21
8496,367,2025-07-12
8497,438,2025-02-07
8498,347,2025-06-12
8499,350,2024-11-23
8500,436,2025-07-16
8501,457,2025-01-23
8502,100,2024-12-03
8503,138,2024-10-15
8504,448,2025-06-05
8505,15,2025-04-14
8506,330,2025-03-22
8507,396,2025-02-13
8508,498,2025-06-29
8509,474,2025-03-02
8510,95,2025-08-11
8511,252,2025-05-18
8512,138,2024-12-23
8513,469,2025-02-13
8514,284,2025-07-23
8515,312,2025-04-30
8516,466,2025-05-28
8517,305,2024-12-13
8518,303,2025-03-23
8519,318,2024-10-18
8520,404,2025-04-18
8521,219,2024-10-15
8522,166,2024-11-07
8523,243,2024-10-20
8524,73,2025-05-07
8525,132,2025-02-06
8526,227,2025-06-04
8527,251,2025-05-12
8528,80,2025-03-21
8529,358,2025-03-16
8530,50,2024-12-15
8531,179,2024-10-20
8532,431,2025-04-28
8533,20,2025-03-29
8534,78,2024-11-19
8535,7,2025-08-07
8536,434,2024-09-03
8537,182,2025-08-14
8538,400,2025-03-10
8539,114,2024-09-09
8540,357,2025-08-11
8541,292,2025-06-01
8542,254,2025-06-15
8543,203,2024-12-24
8544,469,2024-08-20
8545,450,2025-04-11
8546,323,2024-10-19
8547,485,2025-08-03
8548,437,2025-05-04
8549,480,2025-05-30
8550,230,2025-05-23
8551,11,2024-09-18
8552,95,2025-05-21
8553,447,2025-05-14
8554,331,2025-06-14
8555,482,2024-10-05
8556,110,2025-06-25
8557,300,2024-11-01
8558,493,2025-03-11
8559,230,2024-09-13
8560,249,2024-09-26
8561,108,2025-06-19
8562,126,2024-10-28
8563,229,2025-02-14
8564,198,2025-03-14
8565,41,2024-10-31
8566,199,2024-09-10
8567,428,2025-07-20
8568,340,2025-08-08
8569,274,2025-05-10
8570,202,2025-05-04
8571,310,2024-12-15
8572,194,2025-06-25
8573,397,2025-04-20
8574,440,2025-07-29
8575,160,2025-04-08
8576,447,2025-07-28
8577,324,2024-09-03
8578,390,2024-10-23
8579,493,2025-06-30
8580,255,2025-01-09
8581,357,2024-11-23
8582,462,2025-05-15
8583,131,2025-03-30
8584,432,2025-06-13
8585,5,2024-09-01
8586,151,2024-08-17
8587,165,2024-10-24
8588,369,2025-01-02
8589,85,2025-03-02
8590,344,2024-09-20
8591,374,2024-09-20
8592,240,2024-12-24
8593,364,2025-03-15
8594,328,2025-05-13
8595,40,2025-06-19
8596,303,2025-01-24
8597,199,2024-10-01
8598,4,2025-05-15
8599,394,2025-07-14
8600,232,2024-10-02
8601,249,2025-01-10
8602,499,2025-02-20
8603,412,2025-07-17
8604,327,2024-12-01
8605,55,2025-05-04
8606,4,2025-07-19
8607,64,2024-11-29
8608,282,2024-09-21
8609,82,2025-06-02
8610,188,2024-12-28
8611,435,2024-12-22
8612,5,2025-02-28
8613,264,2025-03-25
8614,450,2025-05-21
8615,270,2024-10-03
8616,362,2024-08-20
8617,185,2025-04-29
8618,480,2024-10-07
8619,387,2025-08-05
8620,121,2025-03-11
8621,280,2024-12-23
8622,417,2024-10-29
8623,36,2024-11-16
8624,44,2025-05-13
8625,469,2024-09-25
8626,298,2024-11-28
8627,176,2025-05-06
8628,280,2024-09-11
8629,30,2024-11-11
8630,207,2025-04-01
8631,138,2024-11-04
8632,102,2025-02-05
8633,49,2025-02-26
8634,262,2025-02-28
8635,405,2025-02-16
8636,172,2025-01-17
8637,444,2024-09-24
8638,128,2024-10-12
8639,261,2025-05-21
8640,53,2024-08-24
8641,374,2025-01-01
8642,238,2025-07-30
8643,79,2025-07-18
8644,317,2025-01-13
8645,183,2024-10-22
8646,227,2025-02-16
8647,323,2024-12-09
8648,465,2024-11-19
8649,362,2025-07-13
8650,93,2025-06-02
8651,80,2025-02-17
8652,84,2025-07-06
8653,215,2025-04-26
8654,195,2025-06-26
8655,335,2025-05-26
8656,197,2024-10-02
8657,58,2024-09-11
8658,446,2025-01-01
8659,471,2025-07-09
8660,193,2024-12-26
8661,378,2024-09-13
8662,399,2025-04-08
8663,296,2024-09-02
8664,250,2025-07-03
8665,53,2024-12-24
8666,378,2025-07-06
8667,51,2025-01-24
8668,30,2024-12-04
8669,39,2024-11-22
8670,213,2025-05-01
8671,393,2024-10-22
8672,354,2025-01-01
8673,163,2025-02-10
8674,274,2025-06-23
8675,496,2024-11-06
8676,389,2025-07-28
8677,133,2025-01-02
8678,189,2024-11-02
8679,93,2025-01-14
8680,100,2025-07-14
8681,276,2024-09-20
8682,54,2025-05-25
8683,301,2024-11-12
8684,252,2025-02-27
8685,388,2024-09-04
8686,214,2025-01-27
8687,10,2025-04-17
8688,80,2025-07-11
8689,205,2024-12-08
8690,422,2025-04-21
8691,392,2025-05-29
8692,140,2025-05-17
8693,222,2025-04-30
8694,337,2024-09-14
8695,483,2024-12-20
8696,412,2024-11-02
8697,74,2024-10-05
8698,448,2025-04-02
8699,278,2024-08-24
8700,52,2025-01-17
8701,486,2025-05-23
8702,180,2025-07-11
8703,101,2025-01-02
8704,256,2024-12-24
8705,314,2024-12-23
8706,3,2025-02-23
8707,63,2025-06-01
8708,10,2024-10-24
8709,31,2024-10-19
8710,388,2024-11-13
8711,465,2025-06-02
8712,20,2025-06-19
8713,159,2024-10-10
8714,116,2025-04-19
8715,413,2025-06-15
8716,345,2024-11-05
8717,41,2024-11-01
8718,35,2024-10-12
8719,353,2025-07-28
8720,383,2025-06-24
8721,258,2025-06-19
8722,436,2025-07-02
8723,314,2025-02-17
8724,343,2024-12-17
8725,336,2025-01-07
8726,396,2025-02-17
8727,138,2025-06-08
8728,258,2025-07-25
8729,370,2025-07-13
8730,269,2024-10-22
8731,89,2025-02-20
8732,492,2025-01-14
