TripID,OrderID,DriverID,DeliveryDate,Status
8344,8344,46,2024-09-21,Delivered
8345,8345,43,2025-05-02,Delivered
8346,8346,39,2024-10-28,Delivered
8347,8347,23,2024-12-31,Pending
8348,8348,6,2025-06-17,Delivered
8349,8349,36,2024-12-15,Pending
8350,8350,25,2024-09-04,Delivered
8351,8351,16,2024-08-19,Pending
8352,8352,37,2025-08-01,Delivered
8353,8353,42,2025-03-14,Pending
8354,8354,48,2025-02-21,Delivered
8355,8355,41,2024-10-01,Pending
8356,8356,19,2024-09-05,Cancelled
8357,8357,43,2025-02-20,Delivered
8358,8358,23,2024-12-05,Cancelled
8359,8359,40,2025-03-19,Cancelled
8360,8360,28,2025-06-02,Cancelled
8361,8361,16,2025-07-14,Delivered
8362,8362,26,2025-05-23,Delivered
8363,8363,42,2024-12-05,Pending
8364,8364,50,2025-07-11,Pending
8365,8365,22,2025-04-07,Delivered
8366,8366,35,2025-08-08,Cancelled
8367,8367,24,2025-03-06,Delivered
8368,8368,32,2024-10-18,Delivered
8369,8369,13,2024-11-11,Pending
8370,8370,28,2025-05-26,Delivered
8371,8371,23,2025-04-08,Delivered
8372,8372,49,2024-08-25,Pending
8373,8373,25,2025-03-13,Delivered
8374,8374,29,2024-10-23,Delivered
8375,8375,5,2024-09-15,Cancelled
8376,8376,35,2025-04-18,Pending
8377,8377,36,2024-10-31,Cancelled
8378,8378,24,2024-09-13,Pending
8379,8379,17,2025-07-23,Cancelled
8380,8380,31,2024-08-29,Delivered
8381,8381,14,2024-10-06,Delivered
8382,8382,47,2025-07-20,Pending
8383,8383,32,2024-10-05,Pending
8384,8384,31,2025-07-12,Cancelled
8385,8385,42,2025-05-27,Delivered
8386,8386,50,2025-01-14,Delivered
8387,8387,12,2025-01-10,Cancelled
8388,8388,28,2025-06-14,Delivered
8389,8389,18,2025-06-19,Delivered
8390,8390,48,2025-06-16,Cancelled
8391,8391,23,2025-04-13,Cancelled
8392,8392,5,2025-04-26,Cancelled
8393,8393,30,2025-04-11,Delivered
8394,8394,14,2024-10-19,Delivered
8395,8395,6,2025-07-24,Delivered
8396,8396,44,2025-03-03,Cancelled
8397,8397,49,2025-05-13,Cancelled
8398,8398,22,2024-10-12,Pending
8399,8399,32,2024-11-19,Pending
8400,8400,37,2025-03-28,Delivered
8401,8401,43,2025-07-13,Delivered
8402,8402,49,2025-07-27,Pending
8403,8403,14,2024-12-28,Cancelled
8404,8404,42,2025-06-09,Pending
8405,8405,18,2024-11-20,Pending
8406,8406,2,2024-08-19,Delivered
8407,8407,20,2025-07-30,Cancelled
8408,8408,18,2025-03-20,Pending
8409,8409,19,2025-04-16,Cancelled
8410,8410,18,2025-06-12,Cancelled
8411,8411,21,2025-01-09,Cancelled
8412,8412,26,2024-09-01,Delivered
8413,8413,26,2025-05-17,Cancelled
8414,8414,21,2025-04-05,Cancelled
8415,8415,17,2025-04-22,Delivered
8416,8416,32,2025-02-26,Cancelled
8417,8417,21,2024-10-23,Delivered
8418,8418,23,2025-05-15,Pending
8419,8419,28,2025-03-20,Cancelled
8420,8420,9,2024-09-05,Pending
8421,8421,8,2025-03-12,Pending
8422,8422,46,2025-01-14,Cancelled
8423,8423,7,2025-03-03,Cancelled
8424,8424,34,2024-10-12,Pending
8425,8425,25,2024-08-27,Cancelled
8426,8426,44,2024-09-23,Pending
8427,8427,32,2025-05-18,Pending
8428,8428,32,2024-08-16,Cancelled
8429,8429,37,2025-04-19,Cancelled
8430,8430,11,2025-01-13,Pending
8431,8431,40,2024-10-06,Delivered
8432,8432,23,2025-07-10,Cancelled
8433,8433,21,2025-01-17,Delivered
8434,8434,31,2025-05-15,Pending
8435,8435,49,2025-07-20,Pending
8436,8436,34,2025-01-24,Pending
8437,8437,26,2025-08-11,Cancelled
8438,8438,13,2024-11-02,Cancelled
8439,8439,30,2024-11-27,Delivered
8440,8440,22,2025-03-13,Cancelled
8441,8441,7,2025-06-05,Pending
8442,8442,9,2025-05-12,Delivered
8443,8443,17,2024-08-19,Cancelled
8444,8444,5,2025-05-12,Delivered
8445,8445,11,2025-03-24,Delivered
8446,8446,2,2024-12-25,Pending
8447,8447,24,2025-01-01,Pending
8448,8448,15,2025-07-23,Pending
8449,8449,31,2025-08-03,Pending
8450,8450,26,2025-05-21,Cancelled
8451,8451,19,2024-11-18,Delivered
8452,8452,1,2024-12-11,Pending
8453,8453,30,2025-06-16,Cancelled
8454,8454,10,2025-07-13,Cancelled
8455,8455,26,2024-11-30,Delivered
8456,8456,38,2025-04-22,Cancelled
8457,8457,12,2025-06-06,Cancelled
8458,8458,25,2025-05-24,Delivered
8459,8459,38,2025-03-30,Cancelled
8460,8460,20,2025-07-04,Cancelled
8461,8461,46,2025-02-14,Delivered
8462,8462,5,2025-04-02,Cancelled
8463,8463,8,2024-12-09,Delivered
8464,8464,2,2024-08-24,Cancelled
8465,8465,42,2025-08-14,Delivered
8466,8466,37,2025-03-15,Pending
8467,8467,31,2024-11-06,Pending
8468,8468,28,2024-10-06,Cancelled
8469,8469,28,2025-04-27,Delivered
8470,8470,1,2024-12-18,Cancelled
8471,8471,9,2024-12-25,Cancelled
8472,8472,34,2025-01-17,Cancelled
8473,8473,22,2025-07-13,Pending
8474,8474,4,2024-11-29,Cancelled
8475,8475,39,2025-02-27,Cancelled
8476,8476,17,2025-01-26,Cancelled
8477,8477,47,2025-08-12,Cancelled
8478,8478,37,2025-04-14,Delivered
8479,8479,1,2024-10-31,Delivered
8480,8480,46,2024-10-12,Cancelled
8481,8481,28,2024-11-19,Cancelled
8482,8482,31,2024-08-23,Cancelled
8483,8483,15,2025-04-13,Delivered
8484,8484,42,2024-08-29,Delivered
8485,8485,2,2025-02-17,Delivered
8486,8486,17,2024-10-08,Cancelled
8487,8487,25,2025-04-24,Cancelled
8488,8488,39,2024-12-04,Cancelled
8489,8489,1,2025-02-14,Pending
8490,8490,13,2024-08-20,Pending
8491,8491,28,2025-03-10,Cancelled
8492,8492,27,2024-11-15,Delivered
8493,8493,33,2025-05-24,Delivered
8494,8494,9,2025-06-13,Delivered
8495,8495,19,2025-02-12,Delivered
8496,8496,12,2024-11-22,Delivered
8497,8497,43,2025-03-25,Delivered
8498,8498,1,2025-03-25,Pending
8499,8499,21,2025-04-20,Pending
8500,8500,23,2025-02-17,Delivered
8501,8501,38,2025-03-13,Pending
8502,8502,28,2025-03-11,Delivered
8503,8503,19,2024-08-15,Cancelled
8504,8504,28,2025-06-26,Cancelled
8505,8505,19,2025-03-23,Cancelled
8506,8506,33,2025-01-11,Pending
8507,8507,15,2024-09-21,Delivered
8508,8508,23,2025-02-22,Cancelled
8509,8509,39,2025-06-04,Pending
8510,8510,7,2024-09-16,Delivered
8511,8511,13,2024-10-27,Pending
8512,8512,27,2024-09-09,Cancelled
8513,8513,27,2024-11-09,Cancelled
8514,8514,44,2025-03-10,Delivered
8515,8515,7,2025-07-30,Delivered
8516,8516,34,2025-01-01,Cancelled
8517,8517,8,2025-01-17,Cancelled
8518,8518,17,2024-12-06,Cancelled
8519,8519,32,2025-04-10,Pending
8520,8520,2,2024-12-30,Pending
8521,8521,11,2024-11-28,Cancelled
8522,8522,48,2025-02-12,Cancelled
8523,8523,23,2025-06-01,Cancelled
8524,8524,13,2025-01-23,Delivered
8525,8525,20,2025-07-11,Pending
8526,8526,43,2025-02-26,Pending
8527,8527,2,2024-11-27,Cancelled
8528,8528,38,2024-11-10,Pending
8529,8529,1,2024-11-26,Delivered
8530,8530,40,2025-05-16,Pending
8531,8531,30,2025-02-11,Delivered
8532,8532,21,2025-06-09,Delivered
8533,8533,20,2024-10-19,Cancelled
8534,8534,26,2025-07-12,Delivered
8535,8535,19,2024-12-15,Delivered
8536,8536,47,2024-09-22,Pending
8537,8537,23,2024-11-12,Cancelled
8538,8538,21,2025-06-12,Delivered
8539,8539,7,2024-12-31,Cancelled
8540,8540,36,2024-11-05,Pending
8541,8541,36,2024-09-06,Pending
8542,8542,35,2025-04-18,Delivered
8543,8543,16,2024-12-30,Pending
8544,8544,48,2024-10-17,Cancelled
8545,8545,13,2025-01-03,Cancelled
8546,8546,32,2025-08-14,Pending
8547,8547,1,2025-07-06,Pending
8548,8548,27,2024-11-25,Delivered
8549,8549,36,2025-04-22,Cancelled
8550,8550,47,2025-08-10,Pending
8551,8551,31,2024-10-06,Delivered
8552,8552,3,2025-07-17,Pending
8553,8553,49,2025-04-25,Delivered
8554,8554,24,2025-02-18,Pending
8555,8555,34,2024-10-31,Pending
8556,8556,49,2024-09-16,Delivered
8557,8557,50,2025-01-31,Pending
8558,8558,28,2025-02-07,Delivered
8559,8559,9,2025-08-14,Delivered
8560,8560,48,2024-12-02,Delivered
8561,8561,17,2025-05-21,Delivered
8562,8562,19,2024-09-02,Pending
8563,8563,48,2025-04-23,Cancelled
8564,8564,8,2024-12-17,Delivered
8565,8565,36,2024-09-23,Cancelled
8566,8566,7,2025-07-16,Pending
8567,8567,44,2024-12-18,Cancelled
8568,8568,16,2025-02-10,Delivered
8569,8569,13,2024-09-14,Cancelled
8570,8570,27,2024-09-26,Delivered
8571,8571,9,2025-02-22,Delivered
8572,8572,12,2025-03-29,Cancelled
8573,8573,39,2024-10-30,Delivered
8574,8574,44,2024-10-06,Pending
8575,8575,27,2024-12-12,Delivered
8576,8576,12,2025-07-19,Cancelled
8577,8577,18,2025-06-18,Cancelled
8578,8578,26,2024-11-07,Cancelled
8579,8579,50,2025-02-25,Cancelled
8580,8580,4,2025-05-31,Delivered
8581,8581,47,2025-08-09,Cancelled
8582,8582,16,2025-04-16,Cancelled
8583,8583,5,2025-03-01,Pending
8584,8584,11,2025-08-08,Pending
8585,8585,13,2025-08-08,Cancelled
8586,8586,16,2024-12-30,Pending
8587,8587,13,2025-03-31,Pending
8588,8588,8,2024-11-22,Delivered
8589,8589,38,2025-03-08,Pending
8590,8590,48,2025-03-31,Pending
8591,8591,30,2024-08-15,Pending
8592,8592,19,2025-05-01,Cancelled
8593,8593,21,2024-12-19,Delivered
8594,8594,22,2025-05-03,Pending
8595,8595,17,2025-02-22,Pending
8596,8596,38,2024-11-30,Pending
8597,8597,39,2025-07-06,Cancelled
8598,8598,4,2025-03-05,Delivered
8599,8599,29,2024-08-31,Cancelled
8600,8600,9,2024-12-17,Pending
8601,8601,34,2024-12-23,Pending
8602,8602,30,2024-10-27,Delivered
8603,8603,44,2025-08-01,Cancelled
8604,8604,30,2024-12-28,Pending
8605,8605,3,2025-06-09,Pending
8606,8606,28,2024-09-29,Pending
8607,8607,40,2025-06-04,Delivered
8608,8608,46,2024-11-04,Cancelled
8609,8609,33,2025-06-08,Pending
8610,8610,22,2025-03-12,Delivered
8611,8611,35,2025-03-07,Cancelled
8612,8612,29,2025-01-31,Delivered
8613,8613,23,2024-09-23,Pending
8614,8614,40,2025-05-28,Cancelled
8615,8615,20,2025-04-16,Cancelled
8616,8616,17,2025-06-21,Pending
8617,8617,30,2024-12-18,Delivered
8618,8618,18,2025-01-24,Delivered
8619,8619,21,2025-08-11,Pending
8620,8620,50,2025-01-01,Cancelled
8621,8621,19,2025-06-10,Cancelled
8622,8622,32,2025-06-09,Cancelled
8623,8623,32,2025-06-04,Pending
8624,8624,18,2025-06-29,Cancelled
8625,8625,20,2024-11-03,Pending
8626,8626,17,2025-08-12,Cancelled
8627,8627,2,2025-05-27,Delivered
8628,8628,13,2025-04-14,Delivered
8629,8629,1,2024-09-28,Cancelled
8630,8630,6,2024-10-25,Cancelled
8631,8631,44,2024-10-28,Pending
8632,8632,19,2025-07-17,Cancelled
8633,8633,28,2024-12-13,Cancelled
8634,8634,36,2025-01-26,Cancelled
8635,8635,26,2024-09-30,Pending
8636,8636,28,2024-10-25,Cancelled
8637,8637,5,2024-08-30,Cancelled
8638,8638,27,2024-09-30,Delivered
8639,8639,25,2025-01-22,Delivered
8640,8640,4,2025-03-08,Delivered
8641,8641,5,2025-03-29,Delivered
8642,8642,13,2025-01-06,Pending
8643,8643,32,2024-09-28,Cancelled
8644,8644,14,2024-10-18,Pending
8645,8645,2,2024-09-26,Pending
8646,8646,20,2025-07-24,Delivered
8647,8647,28,2025-01-14,Cancelled
8648,8648,11,2025-08-02,Delivered
8649,8649,24,2025-07-03,Cancelled
8650,8650,15,2025-02-15,Cancelled
8651,8651,24,2024-10-05,Delivered
8652,8652,28,2025-03-15,Pending
8653,8653,11,2024-10-12,Delivered
8654,8654,21,2025-05-27,Cancelled
8655,8655,30,2025-04-21,Cancelled
8656,8656,16,2024-12-27,Cancelled
8657,8657,4,2025-02-14,Cancelled
8658,8658,40,2025-07-30,Delivered
8659,8659,10,2025-04-21,Delivered
8660,8660,33,2025-03-07,Pending
8661,8661,23,2025-06-01,Pending
8662,8662,11,2025-01-29,Delivered
8663,8663,22,2025-07-12,Cancelled
8664,8664,20,2025-03-05,Delivered
8665,8665,17,2025-04-16,Pending
8666,8666,48,2024-12-30,Cancelled
8667,8667,36,2024-08-17,Delivered
8668,8668,36,2025-07-04,Delivered
8669,8669,3,2024-12-24,Delivered
8670,8670,40,2024-10-18,Pending
8671,8671,29,2025-07-14,Pending
8672,8672,43,2024-10-22,Delivered
8673,8673,44,2024-10-27,Cancelled
8674,8674,28,2025-05-31,Cancelled
8675,8675,5,2025-08-14,Cancelled
8676,8676,32,2025-05-04,Delivered
8677,8677,41,2025-07-29,Delivered
8678,8678,7,2025-04-04,Pending
8679,8679,5,2025-05-02,Delivered
8680,8680,48,2024-09-02,Delivered
8681,8681,44,2025-02-05,Cancelled
8682,8682,12,2025-01-08,Pending
8683,8683,50,2025-08-08,Delivered
8684,8684,39,2025-04-13,Cancelled
8685,8685,29,2025-01-24,Pending
8686,8686,29,2024-10-07,Pending
8687,8687,45,2024-11-10,Pending
8688,8688,22,2025-04-19,Cancelled
8689,8689,10,2024-09-18,Cancelled
8690,8690,48,2025-03-02,Cancelled
8691,8691,32,2025-07-13,Cancelled
8692,8692,32,2024-11-20,Pending
8693,8693,8,2024-10-09,Pending
8694,8694,12,2025-07-27,Cancelled
8695,8695,8,2025-04-25,Delivered
8696,8696,19,2025-02-10,Pending
8697,8697,25,2024-09-10,Delivered
8698,8698,26,2025-02-03,Pending
8699,8699,23,2025-04-29,Cancelled
8700,8700,50,2025-01-17,Pending
8701,8701,17,2025-06-16,Cancelled
8702,8702,28,2025-03-28,Pending
8703,8703,3,2025-02-18,Cancelled
8704,8704,41,2025-03-22,Cancelled
8705,8705,39,2025-02-03,Delivered
8706,8706,25,2025-07-13,Pending
8707,8707,50,2025-08-03,Pending
8708,8708,48,2024-09-23,Delivered
8709,8709,31,2024-10-14,Delivered
8710,8710,5,2025-02-24,Pending
8711,8711,46,2024-11-01,Cancelled
8712,8712,34,2025-07-29,Pending
8713,8713,41,2025-06-02,Delivered
8714,8714,38,2024-08-28,Cancelled
8715,8715,24,2025-08-03,Pending
8716,8716,35,2024-12-03,Delivered
8717,8717,41,2025-04-18,Cancelled
8718,8718,44,2025-03-15,Cancelled
8719,8719,35,2025-04-06,Pending
8720,8720,8,2025-01-09,Delivered
8721,8721,18,2024-10-08,Delivered
8722,8722,30,2024-08-16,Pending
8723,8723,46,2025-03-25,Delivered
8724,8724,46,2025-07-15,Cancelled
8725,8725,34,2024-10-24,Delivered
8726,8726,50,2025-04-24,Delivered
8727,8727,45,2025-02-20,Cancelled
8728,8728,28,2024-12-29,Delivered
8729,8729,34,2025-01-26,Cancelled
8730,8730,31,2025-04-27,Delivered
8731,8731,18,2025-05-24,Cancelled
8732,8732,22,2025-07-07,Delivered
8733,8733,23,2024-10-09,Delivered
8734,8734,12,2024-10-02,Delivered
8735,8735,46,2025-07-02,Delivered
8736,8736,17,2024-08-24,Delivered
8737,8737,27,2024-11-04,Cancelled
8738,8738,21,2025-07-21,Cancelled
8739,8739,11,2025-06-12,Cancelled
8740,8740,42,2025-08-03,Delivered
8741,8741,22,2025-04-04,Delivered
8742,8742,45,2025-04-02,Pending
8743,8743,23,2025-07-03,Pending
8744,8744,16,2025-05-04,Cancelled
8745,8745,45,2025-08-08,Delivered
8746,8746,27,2025-01-22,Pending
8747,8747,18,2025-03-15,Pending
8748,8748,7,2024-09-02,Delivered
8749,8749,38,2024-10-09,Cancelled
8750,8750,14,2025-03-03,Cancelled
8751,8751,45,2025-03-05,Cancelled
8752,8752,19,2024-09-01,Delivered
8753,8753,26,2025-05-30,Pending
8754,8754,29,2025-02-02,Pending
8755,8755,9,2025-03-18,Cancelled
8756,8756,17,2025-04-25,Delivered
8757,8757,24,2024-10-20,Pending
8758,8758,32,2025-03-10,Pending
8759,8759,9,2025-07-08,Pending
8760,8760,10,2024-11-01,Cancelled
8761,8761,25,2024-10-14,Delivered
8762,8762,8,2024-08-25,Pending
8763,8763,1,2024-10-26,Delivered
8764,8764,22,2025-07-11,Delivered
8765,8765,12,2025-03-23,Cancelled
8766,8766,2,2025-08-08,Delivered
8767,8767,18,2024-11-04,Pending
8768,8768,22,2024-11-09,Pending
8769,8769,35,2025-08-01,Delivered
8770,8770,39,2024-12-15,Pending
8771,8771,1,2024-08-27,Delivered
8772,8772,46,2025-05-25,Delivered
8773,8773,1,2024-10-27,Delivered
8774,8774,2,2025-07-03,Delivered
8775,8775,15,2025-05-27,Pending
8776,8776,31,2025-06-30,Pending
8777,8777,41,2024-09-23,Pending
8778,8778,3,2025-02-22,Pending
8779,8779,26,2024-09-02,Delivered
8780,8780,31,2025-05-02,Delivered
8781,8781,10,2024-11-24,Cancelled
8782,8782,29,2024-11-01,Pending
8783,8783,10,2024-12-17,Pending
8784,8784,28,2025-03-22,Cancelled
8785,8785,4,2025-06-26,Cancelled
8786,8786,39,2025-03-16,Pending
8787,8787,41,2024-11-17,Pending
8788,8788,22,2024-08-19,Delivered
8789,8789,5,2025-01-28,Pending
8790,8790,28,2025-04-12,Delivered
8791,8791,13,2025-03-18,Cancelled
8792,8792,49,2024-12-21,Pending
8793,8793,38,2025-02-24,Delivered
8794,8794,45,2025-06-13,Delivered
8795,8795,8,2024-11-18,Pending
8796,8796,38,2024-09-03,Delivered
8797,8797,1,2025-07-27,Delivered
8798,8798,36,2025-01-27,Cancelled
8799,8799,14,2024-11-08,Delivered
8800,8800,14,2025-02-19,Cancelled
8801,8801,3,2025-03-29,Delivered
8802,8802,32,2025-01-03,Pending
8803,8803,23,2025-08-04,Cancelled
8804,8804,36,2024-11-08,Cancelled
8805,8805,22,2024-09-27,Pending
8806,8806,20,2025-07-13,Cancelled
8807,8807,10,2024-11-14,Pending
8808,8808,13,2024-09-04,Cancelled
8809,8809,29,2024-11-22,Cancelled
8810,8810,24,2025-07-12,Cancelled
8811,8811,7,2025-01-28,Pending
8812,8812,27,2024-11-16,Cancelled
8813,8813,43,2025-03-14,Cancelled
8814,8814,22,2025-03-22,Delivered
8815,8815,42,2025-05-18,Delivered
8816,8816,20,2025-04-20,Cancelled
8817,8817,17,2024-09-22,Cancelled
8818,8818,38,2025-01-25,Pending
8819,8819,47,2025-04-26,Delivered
8820,8820,11,2025-03-11,Cancelled
8821,8821,43,2025-03-12,Delivered
8822,8822,50,2025-04-11,Pending
8823,8823,5,2025-02-07,Delivered
8824,8824,44,2025-05-27,Cancelled
8825,8825,11,2025-07-14,Delivered
8826,8826,26,2025-01-22,Delivered
8827,8827,21,2025-04-20,Pending
8828,8828,7,2025-07-15,Delivered
8829,8829,36,2025-06-11,Pending
8830,8830,4,2025-04-12,Cancelled
8831,8831,21,2025-02-10,Delivered
8832,8832,45,2024-10-15,Pending
8833,8833,36,2025-05-24,Delivered
8834,8834,34,2025-03-08,Cancelled
8835,8835,8,2024-11-19,Delivered
8836,8836,2,2025-02-16,Cancelled
8837,8837,29,2025-06-09,Delivered
8838,8838,37,2025-08-13,Delivered
8839,8839,11,2025-03-13,Delivered
8840,8840,27,2025-03-04,Cancelled
8841,8841,9,2024-08-16,Cancelled
8842,8842,48,2024-10-03,Pending
8843,8843,48,2025-05-18,Cancelled
8844,8844,8,2024-10-15,Cancelled
8845,8845,32,2024-10-16,Delivered
8846,8846,47,2024-08-30,Delivered
8847,8847,12,2024-08-19,Pending
8848,8848,20,2025-02-16,Pending
8849,8849,6,2025-06-24,Delivered
8850,8850,44,2025-04-01,Delivered
8851,8851,14,2025-01-08,Cancelled
8852,8852,34,2025-04-27,Delivered
8853,8853,4,2024-11-21,Cancelled
8854,8854,47,2025-01-11,Pending
8855,8855,7,2024-09-29,Pending
8856,8856,21,2024-09-25,Delivered
8857,8857,44,2024-12-23,Delivered
8858,8858,31,2025-07-21,Delivered
8859,8859,22,2025-07-07,Pending
8860,8860,28,2024-10-13,Pending
8861,8861,17,2025-03-01,Cancelled
8862,8862,8,2025-01-07,Pending
8863,8863,14,2025-02-07,Delivered
8864,8864,33,2025-02-14,Delivered
8865,8865,49,2025-01-30,Cancelled
8866,8866,17,2024-11-02,Delivered
8867,8867,14,2024-10-25,Pending
8868,8868,27,2025-01-20,Pending
8869,8869,39,2025-03-09,Pending
8870,8870,22,2024-11-22,Pending
8871,8871,22,2025-07-21,Cancelled
8872,8872,29,2025-02-24,Delivered
8873,8873,43,2024-12-06,Delivered
8874,8874,26,2025-07-15,Pending
8875,8875,31,2024-10-30,Pending
8876,8876,13,2025-06-27,Pending
8877,8877,1,2025-08-05,Cancelled
8878,8878,20,2024-09-08,Delivered
8879,8879,28,2025-01-05,Pending
8880,8880,44,2025-01-07,Delivered
8881,8881,40,2024-12-04,Pending
8882,8882,26,2025-01-06,Pending
8883,8883,16,2025-07-11,Cancelled
8884,8884,49,2025-04-07,Delivered
8885,8885,28,2025-04-10,Pending
8886,8886,44,2024-11-02,Cancelled
8887,8887,47,2025-01-19,Delivered
8888,8888,43,2024-11-05,Delivered
8889,8889,16,2024-09-24,Delivered
8890,8890,26,2024-08-25,Cancelled
8891,8891,17,2025-07-09,Delivered
8892,8892,10,2025-07-22,Delivered
8893,8893,28,2025-02-21,Delivered
8894,8894,18,2025-07-01,Pending
8895,8895,36,2024-09-27,Delivered
8896,8896,18,2024-11-16,Pending
8897,8897,3,2024-12-02,Pending
8898,8898,21,2025-07-20,Pending
8899,8899,15,2025-05-15,Cancelled
8900,8900,4,2024-08-21,Delivered
8901,8901,5,2025-06-21,Pending
8902,8902,8,2024-12-23,Pending
8903,8903,3,2025-08-01,Pending
8904,8904,5,2024-12-13,Cancelled
8905,8905,27,2025-06-15,Cancelled
8906,8906,17,2024-08-21,Delivered
8907,8907,28,2024-08-15,Cancelled
8908,8908,34,2025-06-06,Pending
8909,8909,48,2024-10-01,Cancelled
8910,8910,38,2025-02-18,Pending
8911,8911,34,2025-04-06,Delivered
8912,8912,2,2025-08-05,Cancelled
8913,8913,4,2025-04-11,Delivered
8914,8914,40,2025-04-15,Delivered
8915,8915,7,2025-05-27,Cancelled
8916,8916,30,2024-09-09,Pending
8917,8917,34,2025-03-11,Pending
8918,8918,5,2024-09-23,Pending
8919,8919,20,2025-02-24,Pending
8920,8920,33,2025-03-26,Pending
8921,8921,48,2025-04-22,Pending
8922,8922,49,2024-11-12,Cancelled
8923,8923,4,2025-04-16,Delivered
8924,8924,43,2025-07-24,Pending
8925,8925,45,2024-08-20,Pending
8926,8926,10,2024-08-17,Delivered
8927,8927,1,2025-07-11,Pending
8928,8928,27,2025-01-13,Delivered
8929,8929,44,2024-09-02,Delivered
8930,8930,18,2025-08-09,Pending
8931,8931,11,2024-09-27,Cancelled
8932,8932,13,2024-09-22,Delivered
8933,8933,47,2024-08-19,Cancelled
8934,8934,48,2024-11-29,Cancelled
8935,8935,38,2025-02-28,Pending
8936,8936,9,2025-06-19,Pending
8937,8937,37,2024-09-06,Pending
8938,8938,37,2025-05-28,Pending
8939,8939,15,2025-01-18,Pending
8940,8940,32,2025-04-10,Pending
8941,8941,8,2025-02-14,Cancelled
8942,8942,42,2024-09-10,Pending
8943,8943,42,2025-03-28,Pending
8944,8944,44,2025-02-23,Pending
8945,8945,40,2025-03-30,Cancelled
8946,8946,8,2025-07-11,Cancelled
8947,8947,25,2025-03-12,Cancelled
8948,8948,22,2025-04-24,Pending
8949,8949,26,2025-07-21,Cancelled
8950,8950,11,2025-03-27,Cancelled
8951,8951,14,2024-09-04,Delivered
8952,8952,26,2024-12-08,Cancelled
8953,8953,2,2025-05-18,Delivered
8954,8954,12,2024-09-05,Delivered
8955,8955,48,2024-09-18,Pending
8956,8956,12,2025-03-02,Delivered
8957,8957,9,2024-09-23,Pending
8958,8958,45,2025-04-22,Delivered
8959,8959,31,2025-08-13,Cancelled
8960,8960,36,2025-07-14,Delivered
8961,8961,36,2025-02-18,Delivered
8962,8962,33,2025-02-05,Pending
8963,8963,18,2025-05-08,Delivered
8964,8964,14,2024-12-05,Pending
8965,8965,15,2024-09-10,Cancelled
8966,8966,34,2024-08-18,Delivered
8967,8967,4,2024-09-10,Delivered
8968,8968,43,2024-08-25,Delivered
8969,8969,49,2024-12-16,Cancelled
8970,8970,1,2025-04-25,Pending
8971,8971,29,2025-01-05,Pending
8972,8972,8,2025-03-15,Pending
8973,8973,6,2025-05-18,Delivered
8974,8974,1,2025-01-21,Delivered
8975,8975,17,2025-07-27,Delivered
8976,8976,38,2025-08-01,Pending
8977,8977,46,2025-01-27,Pending
8978,8978,41,2025-03-07,Pending
8979,8979,4,2025-01-29,Delivered
8980,8980,30,2024-12-24,Pending
8981,8981,14,2025-03-10,Cancelled
8982,8982,33,2025-06-27,Delivered
8983,8983,6,2024-09-08,Delivered
8984,8984,34,2025-06-29,Pending
8985,8985,26,2025-04-16,Cancelled
8986,8986,24,2025-07-19,Pending
8987,8987,29,2025-07-01,Delivered
8988,8988,20,2024-10-18,Pending
8989,8989,9,2025-04-17,Pending
8990,8990,34,2025-03-02,Cancelled
8991,8991,1,2025-04-06,Cancelled
8992,8992,38,2024-09-09,Cancelled
8993,8993,28,2025-02-05,Cancelled
8994,8994,10,2025-07-07,Cancelled
8995,8995,33,2025-05-20,Cancelled
8996,8996,18,2025-01-31,Cancelled
8997,8997,42,2025-06-04,Delivered
8998,8998,11,2024-10-19,Delivered
8999,8999,45,2025-03-06,Cancelled
9000,9000,15,2024-08-24,Delivered
9001,9001,17,2024-09-28,Pending
9002,9002,43,2025-06-14,Cancelled
9003,9003,19,2025-03-17,Delivered
9004,9004,18,2024-11-23,Cancelled
9005,9005,1,2024-12-21,Delivered
9006,9006,45,2025-07-11,Delivered
9007,9007,14,2025-04-12,Delivered
9008,9008,44,2025-06-22,Cancelled
9009,9009,14,2024-12-16,Delivered
9010,9010,9,2025-02-19,Delivered
9011,9011,18,2025-01-23,Cancelled
9012,9012,50,2025-08-03,Pending
9013,9013,28,2025-04-06,Cancelled
9014,9014,24,2025-01-20,Cancelled
9015,9015,33,2025-05-29,Delivered
9016,9016,10,2024-10-25,Pending
9017,9017,14,2025-03-16,Cancelled
9018,9018,43,2025-06-13,Pending
9019,9019,35,2025-07-30,Delivered
9020,9020,29,2025-03-21,Cancelled
9021,9021,30,2024-10-03,Delivered
9022,9022,35,2024-11-29,Pending
9023,9023,40,2025-03-20,Cancelled
9024,9024,50,2025-01-25,Pending
9025,9025,30,2025-02-02,Cancelled
9026,9026,50,2025-03-01,Delivered
9027,9027,18,2024-10-07,Delivered
9028,9028,40,2024-11-24,Delivered
9029,9029,37,2024-11-18,Pending
9030,9030,7,2024-12-19,Pending
9031,9031,12,2025-04-04,Pending
9032,9032,25,2025-01-04,Delivered
9033,9033,34,2024-11-30,Delivered
9034,9034,33,2024-11-14,Delivered
9035,9035,5,2025-08-13,Delivered
9036,9036,31,2025-02-09,Cancelled
9037,9037,26,2025-05-24,Cancelled
9038,9038,23,2024-10-04,Pending
9039,9039,49,2024-09-04,Delivered
9040,9040,18,2025-04-28,Pending
9041,9041,2,2025-04-28,Cancelled
